DEPARTAMENTO;PROVINCIA;DISTRITO;UBIGEO;FECHA_CORTE;PLACA;IMPOSICION;CODIGO;SALDO;COD;CARGO;VIA;PAGADO
ANCASH;SANTA;CHIMBOTE;021801;20221229;D1K-552;20220125;L.04;184;154316;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;2651-NA;20220125;G.58;368;9341985;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;1654-1H;20220125;M.24;0;196451;552;ORD;93.84
ANCASH;SANTA;CHIMBOTE;021801;20221229;T5T-556;20220125;G.47;368;196791;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;P3H-318;20220125;L.01;0;186960;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;T4U-841;20220125;L.07;184;196790;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;H2S-864;20220125;M.17;0;141953;552;ORD;552
ANCASH;SANTA;CHIMBOTE;021801;20221229;4859-2H;20220125;M.17;552;181494;552;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;A7T-247;20220125;G.18;0;196379;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;H3N-678;20220125;L.01;0;110258;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;H2F-270;20220125;L.01;0;115832;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;H3A-684;20220125;G.47;0;94069;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;2364-3T;20220125;L.01;184;9326872;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;H1K-107;20220125;L.07;0;196375;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;T5T-521;20220125;G.18;368;9348190;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;H1Q-530;20220125;L.01;0;196388;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;BRC-095;20220125;M.17;552;196787;552;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;H1P-057;20220125;M.28;552;124254;552;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;M4A-058;20220125;L.07;184;196786;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;BNJ-085;20220125;G.57;0;196369;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;H1J-111;20220125;G.40;0;164999;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;2748-CB;20220125;L.01;184;185412;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;T6I-682;20220125;G.47;368;179287;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;2561-3H;20220125;G.57;0;196364;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;0369-4H;20220125;G.59;0;196494;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;2651-NA;20220125;G.59;368;9341985;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;H1E-522;20220125;L.07;0;9349342;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;3431-1H;20220125;L.07;0;196396;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;F4K-680;20220125;G.18;0;84758;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;A0E-930;20220125;G.28;0;76876;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;4346-YA;20220125;L.01;0;194097;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;H2O-233;20220125;L.06;0;182521;184;ORD;60.72
ANCASH;SANTA;CHIMBOTE;021801;20221229;0100-4H;20220125;L.06;184;196785;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;BKY-767;20220125;G.57;0;196783;368;ORD;121.44
ANCASH;SANTA;CHIMBOTE;021801;20221229;2651-NA;20220125;M.28;552;9341985;552;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;H1Q-408;20220125;M.27;2300;196784;2300;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;H2D-488;20220125;G.18;0;69937;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;B9F-505;20220125;G.47;0;166333;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;H2Y-727;20220125;L.06;184;152406;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;H1S-217;20220125;L.01;0;6563;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;H2N-285;20220125;G.47;0;196382;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;T4K-267;20220125;G.47;0;196373;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;H2F-434;20220125;M.01;0;137217;4600;ORD;4608.3
ANCASH;SANTA;CHIMBOTE;021801;20221229;TBG-867;20220125;G.58;368;112369;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;H2F-434;20220125;M.04;0;137217;4600;ORD;4600
ANCASH;SANTA;CHIMBOTE;021801;20221229;T5G-020;20220125;G.47;0;79337;368;ORD;121.44
ANCASH;SANTA;CHIMBOTE;021801;20221229;F4G-968;20220125;M.01;0;9316423;4600;ORD;4608.3
ANCASH;SANTA;CHIMBOTE;021801;20221229;H2V-945;20220125;G.11;368;139705;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;F4G-968;20220125;G.58;0;9316423;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;H2Q-920;20220125;L.06;184;149138;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;H1K-308;20220125;L.06;0;121637;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;B8P-033;20220125;L.07;184;196788;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;T8I-918;20220125;M.17;552;98647;552;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;4872-7T;20220125;L.07;0;196455;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;H1-0250;20220125;L.07;0;9348401;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;BTT-066;20220125;G.06;0;196357;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;TBG-867;20220125;M.18;552;112369;552;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;H3C-845;20220126;G.47;368;156806;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;4002-AT;20220126;G.59;368;170785;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;SINPLACA;20220126;G.54;368;196901;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;AZC-352;20220126;L.07;0;196370;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;H1Y-936;20220126;G.28;0;78810;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;BPZ-523;20220126;G.40;368;178876;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;T4V-226;20220126;G.40;368;193674;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;C0Q-159;20220126;G.40;368;184318;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;ANF-924;20220126;L.07;184;192320;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;BMA-892;20220126;G.16;368;193982;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;1759-YM;20220126;L.01;184;107474;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;AE-7622;20220126;L.07;0;196469;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;ASX-386;20220126;M.27;0;83094;2300;ORD;2308.3
ANCASH;SANTA;CHIMBOTE;021801;20221229;A6K-916;20220126;L.01;184;196814;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;H2M-576;20220126;G.47;0;9341453;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;ALX-622;20220126;M.03;0;9339755;2300;ORD;2573.9
ANCASH;SANTA;CHIMBOTE;021801;20221229;ALX-622;20220126;M.27;0;9339755;2300;ORD;2300
ANCASH;SANTA;CHIMBOTE;021801;20221229;H2M-836;20220126;G.18;0;146779;368;ORD;121.44
ANCASH;SANTA;CHIMBOTE;021801;20221229;A0W-828;20220126;M.17;0;196408;552;ORD;552
ANCASH;SANTA;CHIMBOTE;021801;20221229;H2B-691;20220126;G.40;0;107999;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;ARO-642;20220126;G.47;0;119771;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;BXC-260;20220126;M.02;0;73574;2300;ORD;2656.9
ANCASH;SANTA;CHIMBOTE;021801;20221229;H2J-454;20220126;L.07;184;9317787;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;4220-CB;20220126;L.01;184;196817;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;BXC-260;20220126;G.58;0;73574;368;ORD;121.44
ANCASH;SANTA;CHIMBOTE;021801;20221229;D6D-736;20220126;L.07;0;196812;184;ORD;60.72
ANCASH;SANTA;CHIMBOTE;021801;20221229;ACH-898;20220126;G.41;368;111234;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;H2N-086;20220126;M.01;0;196378;4600;ORD;4699.6
ANCASH;SANTA;CHIMBOTE;021801;20221229;2236-9P;20220126;L.01;184;9327578;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;C2V-173;20220126;M.03;0;196409;2300;ORD;2308.3
ANCASH;SANTA;CHIMBOTE;021801;20221229;H3N-629;20220126;M.03;0;196563;2300;ORD;2349.8
ANCASH;SANTA;CHIMBOTE;021801;20221229;BLQ-026;20220126;G.40;368;155143;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;W1F-590;20220126;G.18;0;9326538;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;A3-1832;20220126;L.07;184;171675;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;W1F-590;20220126;G.28;0;9326538;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;D7A-272;20220126;L.07;184;196813;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;T5H-346;20220126;G.18;368;191132;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;T5H-346;20220126;G.58;368;191132;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;ALX-622;20220126;G.17;368;9339755;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;APY-687;20220126;L.01;0;189679;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;C0W-961;20220126;L.01;0;196569;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;AFH-800;20220126;M.17;0;196815;552;ORD;552
ANCASH;SANTA;CHIMBOTE;021801;20221229;H2W-872;20220126;L.01;0;143927;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;H2J-322;20220126;G.57;368;196816;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;BDI-760;20220126;G.58;0;196667;368;ORD;121.44
ANCASH;SANTA;CHIMBOTE;021801;20221229;T0T-840;20220126;G.18;0;196498;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;H1F-014;20220126;L.01;184;72376;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;EAE-192;20220126;M.05;2300;9334618;2300;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;H2H-224;20220126;L.07;0;140919;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;AZR-002;20220126;L.01;184;160024;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;ALY-800;20220126;G.18;0;196445;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;B3G-776;20220126;L.01;184;9321800;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;AVQ-723;20220126;G.28;368;9335419;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;2980-4H;20220127;M.28;552;196805;552;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;H1-1675;20220127;G.59;0;163001;368;ORD;121.44
ANCASH;SANTA;CHIMBOTE;021801;20221229;B6L-687;20220127;M.03;2300;144848;2300;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;P1N-236;20220127;L.01;0;146104;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;H1M-679;20220127;M.40;2075.9;161782;2075.9;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;C4H-431;20220127;G.17;0;197339;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;H2O-145;20220127;M.03;2300;9318227;2300;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;8350-3D;20220127;M.01;4600;9315546;4600;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;T3J-640;20220127;L.06;0;168476;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;Z6J-273;20220127;G.18;0;111185;368;ORD;121.44
ANCASH;SANTA;CHIMBOTE;021801;20221229;BEI-176;20220127;M.03;2300;196880;2300;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;Z6J-273;20220127;G.28;0;111185;368;ORD;121.44
ANCASH;SANTA;CHIMBOTE;021801;20221229;ACN-267;20220127;G.47;0;136622;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;H1K-431;20220127;G.47;0;118574;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;BMS-896;20220127;G.41;0;196647;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;AUV-930;20220127;G.47;0;9331170;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;8350-3D;20220127;M.03;2300;9315546;2300;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;ASM-858;20220127;G.06;368;196799;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;8350-3D;20220127;M.28;552;9315546;552;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;T8K-827;20220127;G.47;368;196798;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;ADJ-762;20220127;L.07;0;9318221;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;T4U-383;20220127;G.18;0;177521;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;BYJ-223;20220127;L.06;0;9322536;184;ORD;60.72
ANCASH;SANTA;CHIMBOTE;021801;20221229;T3L-579;20220127;M.27;0;110098;2300;ORD;2341.5
ANCASH;SANTA;CHIMBOTE;021801;20221229;AFJ-858;20220127;G.47;0;93873;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;ASK-739;20220127;L.01;184;196794;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;F5E-964;20220127;L.04;0;9329916;184;ORD;60.72
ANCASH;SANTA;CHIMBOTE;021801;20221229;T5C-936;20220127;G.57;368;196801;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;ZBY-968;20220127;L.06;184;196804;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;H1W-803;20220127;G.28;0;105398;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;0352-8D;20220127;G.57;0;195811;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;B1S-825;20220127;L.07;184;196802;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;H1F-821;20220127;G.47;0;99213;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;1381-4A;20220127;M.03;2300;196878;2300;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;4233-EP;20220127;M.01;4600;195111;4600;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;H1M-153;20220127;M.03;2300;196947;2300;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;H1M-153;20220127;M.02;2300;196947;2300;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;H1M-153;20220127;M.27;2300;196947;2300;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;D2C-560;20220127;M.02;2300;197091;2300;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;1653-UB;20220127;G.58;0;196441;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;3750-4H;20220127;M.28;552;182705;552;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;4269-2H;20220127;M.28;552;9342097;552;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;2998-4H;20220127;M.28;552;196900;552;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;ASK-903;20220127;G.18;0;196631;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;T3-2950;20220127;M.28;0;158835;552;ORD;552
ANCASH;SANTA;CHIMBOTE;021801;20221229;B4J-828;20220127;G.47;0;9333997;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;H2Z-921;20220127;G.47;0;107212;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;3809-6F;20220127;G.59;368;191195;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;M7B-812;20220127;M.17;552;184930;552;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;P3E-349;20220127;G.57;0;196796;368;ORD;121.44
ANCASH;SANTA;CHIMBOTE;021801;20221229;B2U-066;20220127;G.18;368;188211;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;BRQ-406;20220127;L.07;0;138114;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;BKG-578;20220127;L.07;0;56536;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;4246-5H;20220127;L.07;0;184305;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;ASQ-571;20220127;L.01;184;196800;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;H2J-811;20220127;M.35;0;196393;552;ORD;93.84
ANCASH;SANTA;CHIMBOTE;021801;20221229;RQQ-373;20220127;L.07;0;196385;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;H3C-609;20220128;G.31;0;9330169;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;H1N-534;20220128;L.07;0;0;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;H2L-394;20220128;G.31;0;9343103;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;H1T-328;20220128;G.31;0;65585;368;ORD;121.44
ANCASH;SANTA;CHIMBOTE;021801;20221229;W1T-370;20220128;M.27;2300;9319253;2300;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;HB-3017;20220128;G.58;368;196879;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;W1T-370;20220128;M.28;552;9319253;552;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;HB-3017;20220128;G.59;368;196879;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;H3N-600;20220128;G.18;0;195360;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;H1M-867;20220128;M.27;0;111275;2300;ORD;2337.2
ANCASH;SANTA;CHIMBOTE;021801;20221229;HB-3017;20220128;M.28;552;196879;552;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;H1M-867;20220128;M.28;0;111275;552;ORD;552
ANCASH;SANTA;CHIMBOTE;021801;20221229;5607-2H;20220128;M.03;2300;128209;2300;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;5607-2H;20220128;M.28;552;128209;552;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;W1T-370;20220128;M.03;2300;9319253;2300;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;5607-2H;20220128;G.58;368;128209;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;BFN-882;20220128;G.06;0;196463;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;SINPLACA;20220128;M.24;552;196940;552;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;6316-2H;20220128;G.59;368;194302;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;T1Y-148;20220128;L.01;184;190168;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;H2F-214;20220128;L.01;184;9339506;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;0924-JB;20220128;L.01;184;193933;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;TAV-933;20220128;G.47;0;196527;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;AXY-815;20220128;G.57;0;196891;368;ORD;121.44
ANCASH;SANTA;CHIMBOTE;021801;20221229;H2C-716;20220128;G.47;0;117684;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;P2V-718;20220128;L.07;184;196890;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;V6H-822;20220128;G.28;0;126593;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;ADE-894;20220128;G.18;0;9315464;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;F8W-627;20220128;G.40;0;9348368;368;ORD;121.44
ANCASH;SANTA;CHIMBOTE;021801;20221229;BRO-457;20220128;L.01;184;192047;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;AKR-436;20220128;L.01;0;9317832;184;ORD;60.72
ANCASH;SANTA;CHIMBOTE;021801;20221229;4737-8C;20220128;G.59;0;196652;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;6982-WA;20220128;M.28;552;84431;552;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;D6L-763;20220128;M.02;0;196467;2300;ORD;2324.9
ANCASH;SANTA;CHIMBOTE;021801;20221229;D6L-763;20220128;M.03;0;196467;2300;ORD;2300
ANCASH;SANTA;CHIMBOTE;021801;20221229;ACK-578;20220128;G.18;368;170968;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;B4G-844;20220128;G.28;0;140445;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;B4E-771;20220128;G.57;368;196892;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;TAI-872;20220128;L.01;0;105017;184;ORD;184
ANCASH;SANTA;CHIMBOTE;021801;20221229;AZR-301;20220129;L.05;0;90482;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;A5F-706;20220129;L.01;184;196807;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;V0U-716;20220129;M.03;0;196440;2300;ORD;2324.9
ANCASH;SANTA;CHIMBOTE;021801;20221229;H1U-451;20220129;G.18;0;193606;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;H1E-502;20220129;M.03;0;192360;2300;ORD;2499.2
ANCASH;SANTA;CHIMBOTE;021801;20221229;D2I-188;20220129;L.01;0;9330014;184;ORD;60.72
ANCASH;SANTA;CHIMBOTE;021801;20221229;B0N-865;20220129;L.01;0;38674;184;ORD;60.72
ANCASH;SANTA;CHIMBOTE;021801;20221229;5065-5H;20220129;G.13;0;196431;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;9594-MB;20220129;M.40;375.9;196621;375.9;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;AXJ-255;20220129;M.02;2300;183375;2300;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;M1U-193;20220129;M.03;0;158776;2300;ORD;2324.9
ANCASH;SANTA;CHIMBOTE;021801;20221229;A1M-231;20220129;M.16;0;196549;552;ORD;552
ANCASH;SANTA;CHIMBOTE;021801;20221229;H1K-018;20220129;M.01;0;196623;4600;ORD;4624.9
ANCASH;SANTA;CHIMBOTE;021801;20221229;H1O-635;20220129;G.47;0;111300;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;T6B-173;20220129;L.01;0;147372;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;C4N-085;20220129;G.18;0;118561;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;F8U-133;20220129;G.57;0;196811;368;ORD;121.44
ANCASH;SANTA;CHIMBOTE;021801;20221229;F7L-780;20220129;L.06;184;194269;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;H1R-073;20220129;L.01;0;140462;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;H3N-690;20220129;G.40;0;152351;368;ORD;121.44
ANCASH;SANTA;CHIMBOTE;021801;20221229;D4X-824;20220129;G.16;0;196682;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;D3T-455;20220129;M.03;0;9345450;2300;ORD;2349.8
ANCASH;SANTA;CHIMBOTE;021801;20221229;H2C-716;20220129;L.07;0;117684;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;M1V-728;20220129;G.08;0;154519;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;T2R-745;20220129;G.18;0;156372;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;4249-1H;20220129;L.07;184;185571;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;B6G-581;20220129;L.07;184;192142;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;AHY-783;20220129;G.18;0;9320386;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;AVJ-931;20220129;G.47;0;196634;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;P4M-712;20220129;G.47;0;196586;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;M3E-615;20220129;G.57;0;174741;368;ORD;62.56
ANCASH;SANTA;CHIMBOTE;021801;20221229;4827-5H;20220129;L.01;0;196653;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;2486-1D;20220129;M.28;552;197026;552;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;6911-1B;20220129;M.02;2300;177082;2300;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;6911-1B;20220129;M.03;2300;177082;2300;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;AKG-835;20220129;L.01;0;175999;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;2396-1D;20220129;L.07;0;9348966;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;AJB-946;20220129;M.22;0;196501;552;ORD;93.84
ANCASH;SANTA;CHIMBOTE;021801;20221229;AKW-865;20220129;G.47;368;196293;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;H1K-547;20220129;L.01;0;104740;184;ORD;31.28
ANCASH;SANTA;CHIMBOTE;021801;20221229;BHP-944;20220129;L.07;184;196809;184;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;AKW-865;20220129;G.47;368;196293;368;ORD;0
ANCASH;SANTA;CHIMBOTE;021801;20221229;AUI-351;20220130;G.28;0;9339117;368;ORD;62.56
